id,article_id,domain,repository,hash_dir1,hash_dir2,commit,notebooks_count,setups_count,requirements_count,notebooks,setups,requirements,processed,pipfiles_count,pipfile_locks_count,pipfiles,pipfile_locks
3476,2153,github.com,hyulab/eSTARR,3e,5e3989b23a1cb8b6d1aab733145e88ba99024b,7cba47012c33550c0fa39e628ed4247eb5355ad7,6,0,0,HiDRA_voom.ipynb;HiDRA_annot.ipynb;Enh_Fusions_Coop.ipynb;CorePro_del.ipynb;Enh_Cluster_Coop.ipynb;eSTARR_EnhCalls.ipynb,"","",8329,0,0,"",""
3477,2154,github.com,Natarajanlab/Single-cell-regulatory-network,8a,e970536a8f4faafce89dcfe52e9f4ddaa14feb,fa3928c7877671fd63e43b7dc619bab9106af6b9,22,0,0,Notebooks/1_Prep_objects/making_python_objects_mca.ipynb;Notebooks/1_Prep_objects/making_scanpy_objects.ipynb;Notebooks/1_Prep_objects/making_sce_objects.ipynb;Notebooks/2_scmap/run_scmap.ipynb;Notebooks/4_Regulon_inference/TM_SS2_SCENIC.ipynb;Notebooks/4_Regulon_inference/TM_10X_SCENIC.ipynb;Notebooks/4_Regulon_inference/MCA_SCENIC.ipynb;Notebooks/5_Regulon_analysis/VIPER.ipynb;Notebooks/5_Regulon_analysis/Batch_effect_correction.ipynb;Notebooks/5_Regulon_analysis/Clustering_metric.ipynb;Notebooks/5_Regulon_analysis/Quantitative_metrics_final.ipynb;Notebooks/5_Regulon_analysis/Batch_effect_composition_RAS_correlation.ipynb;Notebooks/5_Regulon_analysis/TMSS2.ipynb;Notebooks/5_Regulon_analysis/Make_TM10X_SCE.ipynb;Notebooks/5_Regulon_analysis/Validate_network.ipynb;Notebooks/5_Regulon_analysis/MCA.ipynb;Notebooks/5_Regulon_analysis/BigScale2_network_analysis.ipynb;Notebooks/5_Regulon_analysis/Integrated.ipynb;Notebooks/5_Regulon_analysis/Motif_correlation.ipynb;Notebooks/5_Regulon_analysis/Olsson2016_Irf8_perturbation_data.ipynb;Notebooks/5_Regulon_analysis/TM10X.ipynb;Notebooks/3_Make_pseudobulk/make_pseudobulk.ipynb,"","",8321,0,0,"",""
3478,2157,github.com,duderstadt-lab/fmt-scripts,ff,11cac5d90443892ef1af647b92217e9f2b1679,8a3cfe1cc0b2163dab84e1e12b756a7ddfdbb637,1,0,0,Step4_Boxplot_Histogram.ipynb,"","",8321,0,0,"",""
3479,2157,github.com,duderstadt-lab/mars-core,6a,ae2571620f390f083be8f9faed38d0ce5936db,51f2e0f7424b6ad4576f1d9203b370c672832083,0,0,0,"","","",8329,0,0,"",""
3480,2157,github.com,duderstadt-lab/mars-fx,68,a3be6096a55d02f884125571514fba3b03289a,25cebe118de0fe292c2ab05c6f5828a3d82b6e4f,0,0,0,"","","",8329,0,0,"",""
3481,2157,github.com,duderstadt-lab/mars-fmt,50,22014986796aa12cb331e971e5f1a9e356286c,67346793e9ff6de62fc64afa35639a9619ee1753,0,0,0,"","","",8329,0,0,"",""
3482,2157,github.com,duderstadt-lab/mars-docs,17,70d74f96ead0ebcba25932a324fc5bbef6ca68,6558144c11fc7d04729d48df169f4194897df1a2,0,0,0,"","","",8329,0,0,"",""
3483,2158,github.com,kuzminkg/CoVs-S-pr,ce,e3b935b0f404d83b4d73e8bf68cf2d956ac13a,740dde708607fc051ee347caea37702296635fac,1,0,0,CoVs-S-pr.ipynb,"","",8321,0,0,"",""
3484,2159,github.com,NERC-CEH/datalab,22,ec3a4139598896d0d0196ad6a7e9bddf562762,a94fcbe23cbefd91ee99323df66337393c93bb60,8,0,0,code/notebooks/jupyter/Zoon_on_Spark.ipynb;code/notebooks/jupyter/local_netCDF.ipynb;code/notebooks/jupyter/opendap_multi.ipynb;code/notebooks/jupyter/opendap_datalab_aggregate.ipynb;code/notebooks/jupyter/r_library_install.ipynb;code/notebooks/jupyter/Sparta_Occupancy_Model.ipynb;code/notebooks/jupyter/opendap_single.ipynb;code/notebooks/jupyter/packrat_package_management.ipynb,"","",8321,0,0,"",""
3485,2160,github.com,EESI/ISM,3e,bb29452cc7a47686100d7b95819edf4aa15adc,41e6579d50657112670ed01a29bcb3fc0b74bbb6,14,0,0,ISM-report-20200525-with_error_correction.ipynb;ISM-report-20200511-with_error_correction.ipynb;ISM-report-20200515-with_error_correction.ipynb;ISM-report-20200419-with_error_correction.ipynb;demo.ipynb;ISM-report-20200405-with_error_correction.ipynb;ISM-report_20200405.ipynb;ISM-report-20200617-with_error_correction-compressed.ipynb;ISM-report-20200412-with_error_correction.ipynb;ISM-report-20200531-with_error_correction.ipynb;ISM-report-20200617-with_error_correction-compressed-SHORT-ISM.ipynb;ISM-report-20200507-with_error_correction.ipynb;ISM-report-20200426-with_error_correction.ipynb;ISM_report_202007/ISM-report-20200716-with_error_correction.ipynb,"","",8321,0,0,"",""
3486,2160,github.com,EESI/ncov_ism,d1,ab7e42c3da8d8b4cea771dc1156b943c14faee,9ef8971eb59b5fd3086c13876818bda94660f0ad,2,1,0,generate_report.ipynb;interactive_analysis_for_ISM_compression.ipynb,setup.py,"",8321,0,0,"",""
3487,2162,github.com,0xTCG/haptreex,e8,77a17a35549bc8517a8a54ff34ccaa1dcc750f,f5e20e9f4fc53ea82b4a1d4b37d0afca956b78cb,1,0,0,paper/experiments.ipynb,"","",8321,0,0,"",""
3488,2162,github.com,genome-in-a-bottle/giab_latest_release,fd,dd61e62a795426608325ead3152637fe864521,f567ec026023cb728c16a25761edbc1aa3b42797,0,0,0,"","","",8329,0,0,"",""
3489,2163,github.com,npdeloss/meirlop,9f,9d20945dd9d79c215a983cad064419bb34e491,ae89ec2d6e72ffea5da664929a12b50f282813f4,2,1,0,notebooks/walkthrough.ipynb;notebooks/documentation.ipynb,setup.py,"",8321,0,0,"",""
3490,2165,github.com,LobellLab/csdl,18,66fb2603ffbb35bae8268e1208a98b76bb6e1d,dc3e40ffff0c654429c238a00e2a7ff8cf7f29cf,5,0,0,validate_map/1_NASSvsCSDLvsCDL.ipynb;validate_map/3_cropRotation.ipynb;validate_map/2_countyTimeTrends.ipynb;validate_map/4_LandsatAvailability.ipynb;create_map/3_assembleDataFrame.ipynb,"","",8321,0,0,"",""
3491,2166,github.com,SinclairLab/frailty,8d,e2e76f44c7fc99db6f2a46208d49ab257b2b81,fc70a21a28e0c13ed145cfdd9fc11305560be3f8,1,0,0,"Frailty Analysis Example.ipynb","","",8321,0,0,"",""
3492,2167,github.com,The-Academic-Observatory/observatory-platform,81,1385539dba594c9484d87a197e2f0cddb9ab30,60ce8f1903462994f5f22c16a2311634a2c667af,0,3,4,"",observatory-platform/setup.py;tests/fixtures/cli/my-workflows-project/setup.py;observatory-api/setup.py,observatory-platform/requirements.txt;docs/requirements.txt;tests/fixtures/cli/my-workflows-project/requirements.txt;observatory-api/requirements.txt,8329,0,0,"",""
3493,2169,github.com,PBrockmann/ipython_ferretmagic,10,2751d6afdc1ce96d62779561dacf71692fff8e,84e5d63dc00d836df677b0707690c6c5540179fe,10,1,0,notebooks/ferretBasics.ipynb;notebooks/ferretmagic_03_GetAndPutData.ipynb;notebooks/ferretmagic_06_InteractWidget.ipynb;notebooks/ferretmagic_07_Rmagic.ipynb;notebooks/ferretmagic_01_Discovering.ipynb;notebooks/test.ipynb;notebooks/ferretmagic_08_PassDataFromFerretToPython_bokeh.ipynb;notebooks/ferretmagic_04_Monitoring.ipynb;notebooks/ferretmagic_02_PassDataFromPythonToFerret.ipynb;notebooks/ferretmagic_05_Linemagic.ipynb,setup.py,"",8321,0,0,"",""
3494,2172,github.com,nlapier2/Metalign,66,c5a19e376b0301e1e8db98918de35741e41b00,c18fc56b767f9b375e0e88264ceaa57ba6294678,0,1,0,"",setup.py,"",8329,0,0,"",""
3495,2172,github.com,dkoslicki/CMash,67,6491a06575448ea3e48cd651727fe2976e9138,59cee69e6bef024700f3dbbaaaf49b44820a24af,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
3496,2172,github.com,nlapier2/metalign_paper_replication,23,00a21544c03ee9dbd735b3336c6bee0532b5a9,a6668aacf61b972cd34dbe7ac9559e0d081cebc5,1,0,0,paper_plots.ipynb,"","",8321,0,0,"",""
3497,2173,github.com,BMClab/papers,f9,a34c8aba4af737a5f4f75b106574d8946412e4,e149846849c66f248a71d703a194cbda6252c7d8,6,0,1,age_speed_h2a/H2Aspeed_age.ipynb;age_speed_h2a/H2A_age_confspeed.ipynb;age_speed_h2a/H2A_age_confspeed_2.ipynb;age_speed_h2a/speed_age.ipynb;age_speed_af_power/notebooks/descriptive.ipynb;age_speed_af_power/notebooks/RegressionAnalysis.ipynb,"",requirements.txt,8321,0,0,"",""
3498,2175,github.com,reactome/ReactomeGSA,59,c338b94aa5df49f62e767e8bb7a9fa57022eb3,67b778aa03a5b59757655f04eb4bf33abb45f8c4,0,0,0,"","","",8329,0,0,"",""
3499,2175,github.com,reactome/gsa-backend,4b,b42eb494d557c8b15f7f009dcf196d132651f5,97ceec55e26d53088880b2268be774283e67a694,0,5,0,"",reactome_analysis_api/setup.py;reactome_analysis_report/setup.py;reactome_analysis_utils/setup.py;reactome_analysis_worker/setup.py;reactome_analysis_datasets/setup.py,"",8329,0,0,"",""
3500,2175,github.com,Reactome/ReactomeGSA-tutorials,5f,7257e0ea0f39614054dce9e21cfbb009fcdea4,f610d8cedb7933b7802195653e81b4919880dbd9,3,0,0,notebooks/Jerby_Arnon_Seurat.ipynb;notebooks/ReactomeGSA-Immunology_Example.ipynb;notebooks/TCGA_B_Cell_Analysis.ipynb,"","",8329,0,0,"",""
3501,2176,github.com,djproc/HCMVcc_MaskRCNN,32,7ffcb2217b5ef51a400a091be4528dcf2d310e,d854b5a469bed2f0d49651ece635291916696d13,10,1,1,samples/demo.ipynb;samples/shapes/train_shapes.ipynb;samples/HCMV/train_HCMV_v3c_runonfullsizefromfolder.ipynb;samples/balloon/inspect_balloon_model.ipynb;samples/balloon/inspect_balloon_data.ipynb;samples/nucleus/inspect_nucleus_data.ipynb;samples/nucleus/inspect_nucleus_model.ipynb;samples/coco/inspect_model.ipynb;samples/coco/inspect_weights.ipynb;samples/coco/inspect_data.ipynb,setup.py,requirements.txt,8321,0,0,"",""
3502,2176,github.com,djproc/HCMVcc_pipelines_quant,1b,f6ce1be65d20d05e81e6692a2897999035f36f,e47c6bdcdcf18ddfd8b2bb286675b7cfa81b8641,2,0,0,NuclearRotation_plot.ipynb;TrainngValidationSetSorter.ipynb,"","",8321,0,0,"",""
3503,2177,github.com,niltonvolpato/python-progressbar,4a,daabca5f3cd313e13b727fd63a09634c6e07bc,3f63b2f974cbdea4484dfad38a5522d369450d01,0,1,0,"",setup.py,"",8329,0,0,"",""
3504,2177,github.com,extavourlab/hpo_ova_eggL_screen,e2,646f9a149af77be5a8c67dee8f232a9ca52596,c46c225e76673d72b107db9adcf2c5d74179c8e9,13,0,0,"Notebooks/01.1_PIN_builder.ipynb;Notebooks/04_Seed-Connector.ipynb;Notebooks/02.2_Z_score_calculation_prediction.ipynb;Notebooks/09_Making_the_database_table.ipynb;Notebooks/03.2_ROC_curve_analysis_of_network_metrics.ipynb;Notebooks/06_Screen Analysis.ipynb;Notebooks/02_Z_score_calculation.ipynb;Notebooks/08_MetaModule_Analysis.ipynb;Notebooks/05_Network_Module_testing.ipynb;Notebooks/05.2_Degree_Controlled_Testing.ipynb;Notebooks/03_ROC_curve_analysis_of_network_metrics.ipynb;Notebooks/01.2_PIN_builder_without_flybase.ipynb;Notebooks/07_Signaling_pathway_analysis.ipynb","","",8321,0,0,"",""
3505,2177,github.com,elifesciences-publications/hpo_ova_eggL_screen,5d,d9ecbf25196f0243f4b2b0f0e1b7704b39f25b,c150c2892884368b2f5c774b5eca31bfbd041ee2,13,0,0,"Notebooks/01.1_PIN_builder.ipynb;Notebooks/04_Seed-Connector.ipynb;Notebooks/02.2_Z_score_calculation_prediction.ipynb;Notebooks/09_Making_the_database_table.ipynb;Notebooks/03.2_ROC_curve_analysis_of_network_metrics.ipynb;Notebooks/06_Screen Analysis.ipynb;Notebooks/02_Z_score_calculation.ipynb;Notebooks/08_MetaModule_Analysis.ipynb;Notebooks/05_Network_Module_testing.ipynb;Notebooks/05.2_Degree_Controlled_Testing.ipynb;Notebooks/03_ROC_curve_analysis_of_network_metrics.ipynb;Notebooks/01.2_PIN_builder_without_flybase.ipynb;Notebooks/07_Signaling_pathway_analysis.ipynb","","",8321,0,0,"",""
3506,2178,github.com,WHOIGit/metatryp-2.0,1d,43ddda495c69d6cbe5797b208c0683639fff44,d3630069de786e21f37049b5b17a6db8ed00fa4b,0,0,0,"","","",8329,0,0,"",""
3507,2178,github.com,saitomics/metatryp,0f,e4c7c69f7a2f63163bdbc4a27d8aa1fcb9f95e,860cfeb556a8bbde7bee7fd464bac04dcfd00096,0,0,0,"","","",8329,0,0,"",""
3508,2179,github.com,briney/abtools,6e,0d7130d8bcc8da548f980cf266774ae0a4e9dc,0e54a0750fa8f3926781bfe1b581a7735ecc2556,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
3509,2179,github.com,briney/grp_paper,40,978a292c2525c2fab6de3100e7ae8bb6d9417d,2f4359cafc33a6acedea7247338f354fda64457f,21,0,0,data_processing/07_probabilistic-recombination-model.ipynb;data_processing/05_repertoire-classification-subsampling.ipynb;data_processing/10_shared-clonotype-frequency.ipynb;data_processing/04_morisita-horn-similarity.ipynb;data_processing/09_synthetic-clonotype-counting.ipynb;data_processing/02_clonotype-and-sequence-counting.ipynb;data_processing/06_diversity-estimation.ipynb;data_processing/03_downsampling.ipynb;data_processing/08_making-synthetic-sequences.ipynb;data_processing/01_deduplication.ipynb;data_processing/11_shared-clonotype-properties.ipynb;make_figures/10_model-interpretation.ipynb;make_figures/05_rarefaction.ipynb;make_figures/09_shared-clonotype-properties.ipynb;make_figures/07_sequence-diversity.ipynb;make_figures/02_morisita-horn_similarity.ipynb;make_figures/03_repertoire-classification.ipynb;make_figures/04_clonotype-repeat-observation-frequency.ipynb;make_figures/06_clonotype-diversity.ipynb;make_figures/01_descriptive-stats.ipynb;make_figures/08_shared-clonotype-frequency.ipynb,"","",8321,0,0,"",""
3510,2180,github.com,oschuett/appmode,ab,1923ca2ef1790f7695aaefafc97b431c0c36df,844a99e9fe3b7ef9edee3877887906d9ca88591f,1,1,0,example_app.ipynb,setup.py,"",8321,0,0,"",""
3511,2183,github.com,QIICR/lidc2dicom,e4,2fc5426976559a203669fd5f3af9cbaad1f71b,d7e2b62427b331488a87b1723b7d6e8984e8abc7,2,0,0,notebooks/Slicer.ipynb;notebooks/metadata_verification.ipynb,"","",8321,0,0,"",""
3512,2183,github.com,qiicr/dcmqi,b5,1608f5dfc3acdae6ecec51f5e508de659207d2,451bf840b958860f56339b5c67df1b6c65e3606e,0,0,0,"","","",8329,0,0,"",""
3513,2183,github.com,pydicom/pydicom,04,1ba9029e2da4818bbcf41750f441bf4d8e1e41,f7fdf0f12b235a315f850d58ab4e335a35f336b5,0,1,0,"",setup.py,"",8329,0,0,"",""
3514,2183,github.com,QIICR/QuantitativeReporting,86,48848e097c578c215fd89d49893e0dbdd8463b,8a6e61262f2b942ab8edc743418368167595bd98,0,0,0,"","","",8329,0,0,"",""
3515,2186,github.com,MurrellGroup/Ty1,d1,2dada9cb342b3efd0fd05e26e78e96571fdf97,f48bc0131ca52c808950b23de2b13582d54656a7,2,0,0,FrequencyAnalysis.ipynb;Preprocessing.ipynb,"","",8329,0,0,"",""
3516,2186,github.com,derpaule/Ty1_octet_itc,1c,194628fdb76946ad19aeeac571b67b646709ae,04a49173d4e4978b9c877761aaae5a91c8e57714,0,0,0,"","","",8329,0,0,"",""
3517,2188,github.com,vaibhhav/metabplastic,d1,d51ef2bb24e8141bcffaefe59639e22e166067,da7ba71086f90c5f10662d7c1757be3c995606ba,2,0,0,MetabolicPlasticity_simulator.ipynb;MetabolicPlasticity_plotter.ipynb,"","",8321,0,0,"",""
3518,2188,github.com,elifesciences-publications/metabplastic,1a,e0265371aff3edd5276ededf37c5a014ad31f9,03d80e71d4c785c4a9c57c4bc142020aa0e38922,2,0,0,MetabolicPlasticity_simulator.ipynb;MetabolicPlasticity_plotter.ipynb,"","",8321,0,0,"",""
3519,2189,github.com,sdecesco/targetDB,64,5c9b3f83ea3e0438107eb53210152af2df6922,474b32f663aef1a5fbb13085779fc3a936a26378,1,1,0,targetDB/examples/Machine_learning_model/ML_targetDB_paper.ipynb,setup.py,"",8321,0,0,"",""
3520,2189,github.com,Discngine/fpocket,b6,38bfb2a921857d6623cd74973a6f2741d13ea0,9c7be61644b4f01ab25f32e1ebee9a042463deb0,0,0,0,"","","",8329,0,0,"",""
3521,2190,github.com,hannesbecher/shiny-k-mers,9e,dda939873eb1e086f873bc33acd7e190e40285,ae3a2f3338d7b5097f3a6479f08da55d869eff07,0,0,0,"","","",8329,0,0,"",""
3522,2190,github.com,lme4/lme4,50,f756f5460e1868af7fc9cc86e75f8df600d497,771498cbdbae6dcb46c337f779f2208e78a2cf9d,0,0,0,"","","",8329,0,0,"",""
3523,2192,github.com,rrwick/Deepbinner,3e,da222acd7ab36ec936df7ba7b053232dc06a4b,dc688abdbc43e231b432ec3cf25993711686b7d1,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
3524,2192,github.com,Psy-Fer/deeplexicon,e9,3a1c325860e25cc8bcc9de54676db00c90e078,de177db383a109b31692c93d1c7119d9a1159569,12,0,0,training/DeePlexiCon_Tester-Rep5-with-Rep3.ipynb;training/DeePlexiCon_Signal_Analyser.ipynb;training/DeePlexiCon_Tester-Rep5-with-Rep2-4.ipynb;training/DeePlexiCon_Tester-Rep1_TF2.ipynb;training/DeePlexiCon_Tester-Rep3.ipynb;training/DeePlexiCon_Tester-Rep1_TF1.4.ipynb;training/DeePlexiCon_Tester-Rep4.ipynb;training/DeePlexiCon_Tester-Rep5-with-Rep2-4-Resnet56.ipynb;training/DeePlexiCon_Trainer_Tester.ipynb;training/DeePlexiCon_Tester-Rep1-with-Rep2-4.ipynb;training/DeePlexiCon_Tester-Rep1-with-Rep2-4-final.ipynb;training/DeePlexiCon_Tester-Rep5.ipynb,"","",8321,0,0,"",""
3525,2193,github.com,synbiouc/spatialoscillator,5d,8649c9b9e1b735b2876f12c66a138e64a12608,f53e373ec442de40b9e9bbc338190e3df85a37ee,19,0,0,"Analysis/Radial_avg_fluo.ipynb;Analysis/Kymo.ipynb;Analysis/jpg_to_video.ipynb;Analysis/ContinuousModel.ipynb;Analysis/KymographSimulator.ipynb;Analysis/Cross_section_Fluo.ipynb;Analysis/video.ipynb;Analysis/Gillespie_Potvin.ipynb;Analysis/fluo_tracking.ipynb;Analysis/update_pickle.ipynb;Analysis/update_pickles_massive.ipynb;Analysis/colony_radius_time.ipynb;Analysis/Dissect pickles.ipynb;Analysis/sims.ipynb;Analysis/Network.ipynb;Analysis/foldercsv_to_df_Growth_1pick1fit.ipynb;Analysis/pickle_to_csv_Growth.ipynb;Analysis/Fluo_tracking_new.ipynb;Analysis/Untitled.ipynb","","",8321,0,0,"",""
3526,2194,github.com,kermitt2/grobid,23,05abdf88f52fa20d86dff1e27f43942999ed13,cdd604f2a6468f10baaa17db055d0a1e6a6047d4,0,0,0,"","","",8329,0,0,"",""
3527,2194,github.com,komax/teitocsv,c8,ca789db9050f0e18b0a0bd99b9af9eaf006d04,149e98d51abacb6335bf630ba98c254433e2d90e,0,0,1,"","",requirements.txt,8329,0,0,"",""
3528,2194,github.com,drcarrot/Data_availability_study,40,259660ef06b9438e7b311246be359b5cd102fb,e4161da9ef68a07646c10bec7b13438fb1a4d27e,1,0,0,pdf2seqs.ipynb,"","",8321,0,0,"",""
3529,2195,github.com,maureencarey/community_standards_supplemental,01,b6d1b937f0d8a2a208cdea56d8355ca5048209,16e43be20dbe0dfd6f5904e85aeeed74af7ccf29,1,0,1,reconstruction_tutorial.ipynb,"",requirements.txt,8321,0,0,"",""
3530,2197,github.com,pollicipes/BGI-Hi-C-Computational-Analysis,67,a5910962d01051c1be8e9d4ec13716fdd07b32,18d4a656cf5f41ac11b79be9d6fdd0d84237f63a,3,0,0,"Subsampling unique reads (Sandoval-Velasco, 2019).ipynb;Comparison_plot (Sandoval-Velasco, 2019).ipynb;BGI HiC computational analysis  (Sandoval-Velasco et al., 2020).ipynb","","",8329,0,0,"",""
3531,2198,github.com,SynthSys/pyOmeroUpload,36,ef2bdd091aa44d7ad65d61ce3a2300aefd2aee,7edbe871e64f88b58ed94113c52255e7787aa191,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
3532,2198,github.com,SynthSys/omero_connect_demo,e9,a8bd3fffd052c83e083c6a6f6a613225b73abf,cb15086a2d7faa6976c333697a763071afe4b570,3,0,0,notebooks/omero_api.ipynb;notebooks/omero_query.ipynb;notebooks/omero_upload.ipynb,"","",8321,0,0,"",""
3533,2198,github.com,SynthSys/OMEROConnect,b8,370893781b2d23e944d7f765812f4542d8564b,befbdb26910d51725788cef1b27a8b002cf3372f,3,0,1,omero_jupyter/notebooks/test_omero_api.ipynb;omero_jupyter/notebooks/test_omero_upload.ipynb;omero_jupyter/notebooks/test_omero_query.ipynb,"",omero_jupyter/requirements.txt,8321,0,0,"",""
3534,2200,github.com,hahatcdg/IBPP,48,f8fe3161c9827b321e33f03278eff14670eeb8,1b05b6eb6f1c71e1718f2d971f606a408db7356b,0,0,0,"","","",8329,0,0,"",""
3535,2200,github.com,MuriloACassiano/papers-methodology,d8,e1e9fd8c63ba0d6fccd7e8c7169fff311e4508,e6007f2e57eb87032dd114b2f664c637545df426,1,0,0,rand_create.ipynb,"","",8321,0,0,"",""
3536,2201,github.com,Bioinformatic-squad-DorresteinLab/OpenMS,15,2a08aeda74ef32148fff655916d053cf7d9e1e,7fa7717ac2ac36d371d354c64e20912520e6d6af,0,1,0,"",src/pyOpenMS/setup.py,"",8329,0,0,"",""
3537,2201,github.com,Bioinformatic-squad-DorresteinLab/openms-gnps-tools,c1,582b3a755148f1f0fbd41a8a83f955d05080a5,f1021ac58352a055efb19658feb5bbf356245d14,0,0,0,"","","",8329,0,0,"",""
3538,2201,github.com,Bioinformatic-squad-DorresteinLab/openms-gnps-workflow,0a,d459e2356a879706b1e79b2bf5cbff7e5ace35,36f575372d948caf684893d4571275009bc0903d,0,0,0,"","","",8329,0,0,"",""
3539,2201,github.com,sneumann/xcms,50,6107d047dc614df6ce9485e241d7a7f64379c6,c00b35a76ea3b53ba94e7eb831d232962ad3d792,0,0,0,"","","",8329,0,0,"",""
3540,2201,github.com,jorainer/xcms-gnps-tools,d3,a9fb7f9a5a7619e1a809ddfddef3c849556228,95a0f8cc8342b112e8667bf7f0ca352c9c0b5499,0,0,0,"","","",8329,0,0,"",""
3541,2201,github.com,DorresteinLaboratory/XCMS3_FeatureBasedMN,6a,38a51093c012886e966ec4a6fabd1e3f11965b,1e6f0f36cd9a24eb2ad2b126ad45083fcbde0a72,2,0,0,XCMS3_Preprocessing_bacterial_samples.ipynb;XCMS3_Preprocessing.ipynb,"","",8329,0,0,"",""
3542,2201,github.com,lfnothias/FeatureBasedMolecularNetworking_RelativeQuantEval,2f,66e3541eec7ad9439d69bd7aef71040578fee9,86ce0a22657a09fe1bc1eed7688d60bb2276b913,2,0,0,EvaluationRelQuant_FBMN_ClassicalMN_NISTSRM_QE_v2.ipynb;EvaluationRelQuant_FBMN_ClassicalMN_NISTSRM_QE_v2-OpenMS.ipynb,"","",8321,0,0,"",""
3543,2201,github.com,CCMS-UCSD/GNPS_Workflows,e8,ad1046effa435fea72fb05f48e74819bd1d094,dfbf3294cad90268305652e18a1a4c91683edc04,0,0,2,"","",requirements.txt;template_workflow/requirements.txt,8329,0,0,"",""
3544,2201,github.com,mzmine/mzmine2,72,3413b9d65537b317f320b10de74521b7275f2e,c8e1f6c844760e095c88eac92d3b2e5f9eb17b24,0,0,0,"","","",8329,0,0,"",""
3545,2202,github.com,basantab/NTF2Gen,cc,6c8022a463b1aa7d5cdd92bd8ac7dd92ae011d,fe6fb74f4a80b77ab117ebb575a7b965c2e3348c,3,0,0,BeNTF2seq/fit_PSSM_model/analyse_models_TF.ipynb;BeNTF2seq/fit_PSSM_model/analysis_cv.ipynb;BeNTF2seq/molten_globule_model/MGM_pub.ipynb,"","",8321,0,0,"",""
3546,2202,github.com,basantab/NTF2Analysis,37,8f5adbba5156e67c04a8a112a8348daa85e9b3,a0351f2aa46e392c8a27dfa35264673c13e24d35,18,0,0,Exp2_SeqProfile/Sequence_features_expanded.ipynb;Exp1_SeqProfile/Sequence_features_expanded.ipynb;UMAP_embedding/Umap_embedding_param_explore.ipynb;Dendrogram_generation/diversity_analysis.ipynb;ProteaseAnalysisExp2/LassoLogisticRegression_new_version.ipynb;ProteaseAnalysisExp2/DG_linear_regression.ipynb;ProteaseAnalysisExp2/pocket_feat_vs_dnNTF2_feat/pocket_vs_dnNTF2_feartures.ipynb;ProteaseAnalysisExp2/Figure3_pocket_volume/Create_heatmap.ipynb;ProteaseAnalysisExp2/Figure3_pocket_volume/PocketAnalysis.ipynb;GlycineTryp_control_analysis/gly_resc_and_trp_lock_effect.ipynb;Exp2_selection/Clustering_designs_Kmeans_fold_features.ipynb;ligandInSilicoDockingTest/ExtractLigFeat_make50clust.ipynb;ligandInSilicoDockingTest/RIFGEN/NTF2_docking_benchmark_analysis_updated.ipynb;ligandInSilicoDockingTest/RIFGEN/NTF2_docking_benchmark_analysis.ipynb;Pocket_position_vector_analysis/pocket_umap.ipynb;Pocket_position_vector_analysis/analyze_pocket_position_diversity.ipynb;ProteaseAnalysisExp1/LassoLogisticRegression.ipynb;ProteaseAnalysisExp1/Analysis1_basantab_20171218_Stability_score_Calculation.ipynb,"","",8321,0,0,"",""
